
Sarangs-MacBook-Air:phase_2 Wolf-Pack$ python q_learner_dt.py 
 [  3.26392107e-11   3.26392107e-11]
 [  3.26392107e-11   3.26392107e-11]
 [  1.63196054e-10   1.63196054e-10]
 [  1.63196054e-10   1.63196054e-10]
 [  8.15980268e-10   8.15980268e-10]
 [  8.15980268e-10   8.15980268e-10]
 [  4.07549185e-09   4.07990134e-09]
 [  4.07549185e-09   4.07990134e-09]
 [  2.03774592e-08   2.03774592e-08]
 [  2.03774592e-08   2.03995067e-08]
 [  1.01887296e-07   1.01887296e-07]
 [  1.01887296e-07   1.01887296e-07]
 [  5.08707405e-07   5.08707405e-07]
 [  5.08707405e-07   5.08707405e-07]
 [  2.54353703e-06   2.54353703e-06]
 [  2.54353703e-06   2.54353703e-06]
 [  1.27176851e-05   1.27176851e-05]
 [  1.27176851e-05   1.27176851e-05]
 [  6.35884256e-05   6.35884256e-05]
 [  6.35884256e-05   6.35884256e-05]
 [  3.17942128e-04   3.17942128e-04]
 [  3.17942128e-04   3.17942128e-04]
 [  1.58971064e-03   1.56569963e-03]
 [  1.58971064e-03   1.58971064e-03]
 [  7.94855321e-03   7.82849813e-03]
 [  7.82849813e-03   7.82849813e-03]
 [  3.91424906e-02   3.91424906e-02]
 [  3.91424906e-02   3.91424906e-02]
 [  1.50477876e-01   1.95712453e-01]
 [  1.50477876e-01   1.95712453e-01]
 [  3.38694588e-02   7.06949488e-01]
 [  9.78562266e-01   4.49938322e-01]
 [  0.00000000e+00   0.00000000e+00]
 [  0.00000000e+00   0.00000000e+00]]


#T, H
0, 2
0.100000 , 2
0.200000 , 2
0.300000 , 2
0.400000 , 2
0.500000 , 2
0.600000 , 2
0.700000 , 2
0.800000 , 2
0.900000 , 2
1.000000 , 2
1.100000 , 2
1.200000 , 2
1.300000 , 2
1.400000 , 2
1.500000 , 2
1.600000 , 2
1.700000 , 2
1.800000 , 2
1.900000 , 2
2.000000 , 2
2.100000 , 2
2.200000 , 2
2.300000 , 2
2.400000 , 2
2.500000 , 2
2.600000 , 2
2.700000 , 2
2.800000 , 2
2.900000 , 2
3.000000 , 2
3.100000 , 2
3.200000 , 2
3.300000 , 2
3.400000 , 2
3.500000 , 2
3.600000 , 2
3.700000 , 2
3.800000 , 2
3.900000 , 2
4.000000 , 2
4.100000 , 2
4.200000 , 2
4.300000 , 2
4.400000 , 2
4.500000 , 2
4.600000 , 2
4.700000 , 2
4.800000 , 2
4.900000 , 2
5.000000 , 2
5.100000 , 2
5.200000 , 2
5.300000 , 2
5.400000 , 2
5.500000 , 2
5.600000 , 2
5.700000 , 2
5.800000 , 2
5.900000 , 2
6.000000 , 2
6.100000 , 2
6.200000 , 2
6.300000 , 2
6.400000 , 2
6.500000 , 2
6.600000 , 2
6.700000 , 2
6.800000 , 2
6.900000 , 2
7.000000 , 2
7.100000 , 2
7.200000 , 2
7.300000 , 2
7.400000 , 2
7.500000 , 2
7.600000 , 2
7.700000 , 2
7.800000 , 2
7.900000 , 2
8.000000 , 2
8.100000 , 2
8.200000 , 2
8.300000 , 2
8.400000 , 2
8.500000 , 2
8.600000 , 2
8.700000, -2
8.800000, -2
8.900000 , 2
9.000000 , 2
9.100000 , 2
9.200000 , 2
9.300000 , 2
9.400000 , 2
9.500000 , 2
9.600000 , 2
9.700000 , 2
9.800000, -2
9.900000 , 2
10.000000 , 2
Sarangs-MacBook-Air:phase_2 Wolf-Pack$ 
